company_sk,master_id,hubspot_id,account_id,vitally_id,company_name,domain_label,segment,industry,plan,csm_owner,state,signup_date,churn_date,churn_status,attributes_hash,effective_from,effective_to,is_current,ruleset_version
6abb5edda40d,80297dea2bcb,HS-100260,ACC-2259,cus_100259,"Despacho de la Torre, Pichardo y Robledo",despacho324,SMB,Manufactura,Basico,Carla Nuñez,Yucatán,2023-08-01,,active,54379cde7967,2024-08-31,,True,1.0.0
49abd6832ea9,809d0342d4ed,HS-100641,ACC-2640,cus_100640,Rolón S.A. de C.V.,rolon110,SMB,Servicios Financieros,Basico,Luis Peña,Querétaro,2023-05-25,2023-08-21,churned,b1d5ba07b065,2024-08-31,,True,1.0.0
a850aa8fb54c,811e0b829afa,HS-100166,ACC-2165,cus_100165,Soto-Canales,sotocanales750,Mid-Market,Salud,Pro,Fernanda Solís,Estado de México,2024-03-31,,active,4fa0276c7767,2024-08-31,,True,1.0.0
ec68d23b93b7,81215df16b9d,HS-100527,ACC-2526,cus_100526,"Grupo Lira, Maya y Vera",grupo655,SMB,Construcción,Basico,Marta Díaz,Jalisco,2022-09-14,,active,58b139e9510f,2024-08-31,,True,1.0.0
341ae3a45b96,82912c9a4458,HS-100368,ACC-2367,cus_100367,Proyectos Soliz y Trejo,proyectos390,Enterprise,Logística,Premium,Marta Díaz,Guanajuato,2024-06-22,,active,80ca9c6c79de,2024-08-31,,True,1.0.0
69a3383cd35d,82b3be1a7259,HS-100019,ACC-2018,cus_100018,Laboratorios Ulibarri-Duarte,laboratorios882,SMB,Servicios Financieros,Basico,Diego Ortega,Querétaro,2022-11-21,,active,b91952ad0533,2024-08-31,,True,1.0.0
e5befbb34ff6,835f374d427c,HS-100569,ACC-2568,cus_100568,Batista-Hernádez S.A. de C.V.,batistaherna10,Enterprise,Automotriz,Premium,Diego Ortega,CDMX,2024-02-01,,active,6c2887815d0e,2024-08-31,,True,1.0.0
770394ad13ec,838250379fa3,HS-100333,ACC-2332,cus_100332,Colón-Peña S.C.,colonpena686,SMB,Educación,Basico,Luis Peña,CDMX,2023-08-29,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
1b1c2efca5d4,840d8a53bce8,HS-100043,ACC-2042,cus_100042,Laboratorios Caldera-Arredondo,laboratorios123,SMB,Educación,Basico,Carla Nuñez,Jalisco,2022-01-11,,active,54379cde7967,2024-08-31,,True,1.0.0
e84c7b961e3c,8425a0e965c5,HS-100556,ACC-2555,cus_100555,Corporacin Porras-Regalado,corporacin711,SMB,Automotriz,Basico,Marta Díaz,Puebla,2024-03-17,,active,58b139e9510f,2024-08-31,,True,1.0.0
bc381fed0a2c,84b433c4b3b9,HS-100177,ACC-2176,cus_100176,Proyectos Ramos y Cazares,proyectos671,Mid-Market,Educación,Pro,Marta Díaz,CDMX,2023-07-13,,active,991478174dff,2024-08-31,,True,1.0.0
dc827b20d1d9,850c889b188c,HS-100563,ACC-2562,cus_100562,Quintanilla y Soto S.A. de C.V.,quintanilla858,SMB,Construcción,Basico,Marta Díaz,Puebla,2023-08-09,,active,58b139e9510f,2024-08-31,,True,1.0.0
e59fcff84db1,868d321ac39e,HS-100225,ACC-2224,cus_100224,de Jesús y Campos y Asociados,de931,SMB,Alimentos,Basico,Carla Nuñez,Nuevo León,2023-12-08,2024-06-06,churned,54379cde7967,2024-08-31,,True,1.0.0
570be9b3d1d6,869eab90ae45,HS-100241,ACC-2240,cus_100240,Grupo Longoria-Velázquez,grupo541,Enterprise,Servicios Financieros,Premium,Carla Nuñez,Nuevo León,2022-07-30,,active,3bfc4837532c,2024-08-31,,True,1.0.0
05d2394cf287,8740e47ba5df,HS-100299,ACC-2298,cus_100298,León y Becerra S.A. de C.V.,leon550,Mid-Market,Logística,Pro,Marta Díaz,Guanajuato,2024-06-17,,active,991478174dff,2024-08-31,,True,1.0.0
cb272c223630,87418077620e,HS-100263,ACC-2262,cus_100262,Industrias Bétancourt y Sisneros,industrias348,SMB,Educación,Basico,Diego Ortega,Chihuahua,2022-11-04,,active,b91952ad0533,2024-08-31,,True,1.0.0
482a5273ad03,87428c0f5a32,HS-100497,ACC-2496,cus_100496,Club Ávila y Trujillo,club367,Mid-Market,Servicios Financieros,Pro,Marta Díaz,Jalisco,2022-10-02,,active,991478174dff,2024-08-31,,True,1.0.0
ddf0342ae8f8,87653c642368,HS-100089,ACC-2088,cus_100088,Muñiz y Cedillo y Asociados,muniz547,Enterprise,Hospitalidad,Premium,Ana Ruiz,Jalisco,2022-09-12,,active,109ecb009392,2024-08-31,,True,1.0.0
854e8885854a,879a22cf656a,HS-100382,ACC-2381,cus_100381,Batista S.C.,batista579,Mid-Market,Alimentos,Pro,Diego Ortega,Jalisco,2024-02-16,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
f4278a5c5197,87ff09647766,HS-100463,ACC-2462,cus_100462,Club Toro y Tafoya,club454,Mid-Market,Automotriz,Pro,Carla Nuñez,Estado de México,2023-08-01,2023-12-02,churned,49d8861015c4,2024-08-31,,True,1.0.0
d79010453bbf,887b2c1a1380,HS-100539,ACC-2538,cus_100538,Laboratorios Sandoval-Tijerina,laboratorios4,SMB,Salud,Basico,Fernanda Solís,Sonora,2022-11-24,,active,05c44af64c13,2024-08-31,,True,1.0.0
a7fd73e0d8c3,88a8efcac170,HS-100047,ACC-2046,cus_100046,Despacho Fonseca-Toro,despacho551,SMB,Retail,Basico,Marta Díaz,Jalisco,2024-04-24,,active,58b139e9510f,2024-08-31,,True,1.0.0
452f818cedef,88cf09ccad92,HS-100499,ACC-2498,cus_100498,"Industrias Juárez, Portillo y Serrano",industrias856,Enterprise,Construcción,Premium,Marta Díaz,Estado de México,2023-07-12,,active,80ca9c6c79de,2024-08-31,,True,1.0.0
f516c55af4d1,890c3cae550f,HS-100035,ACC-2034,cus_100034,"Aponte, Bueno y Orosco",aponte256,Enterprise,Alimentos,Premium,Carla Nuñez,Jalisco,2024-01-13,,active,3bfc4837532c,2024-08-31,,True,1.0.0
8bd31817e7d6,89399b82116c,HS-100170,ACC-2169,cus_100169,Valenzuela-Rodríquez,valenzuelaro742,Mid-Market,Automotriz,Pro,Marta Díaz,Jalisco,2023-01-19,,active,991478174dff,2024-08-31,,True,1.0.0
bfc74ce7d7fb,89c4b5ff4a9f,HS-100445,ACC-2444,cus_100444,"Bueno, Dávila y Sáenz",bueno835,Mid-Market,Automotriz,Pro,Ana Ruiz,Querétaro,2022-12-06,,active,b10d0bb0f81c,2024-08-31,,True,1.0.0
06de962e6a77,89d3af7bfbf6,HS-100479,ACC-2478,cus_100478,Industrias Gurule-Holguín,industrias270,Enterprise,Retail,Premium,Jorge Ibarra,Chihuahua,2023-02-11,,active,9cf3d8b0a4e9,2024-08-31,,True,1.0.0
0c1e95637fa3,8a087810c878,HS-100224,ACC-2223,cus_100223,"Peres, Contreras y Valdez",peres609,SMB,Hospitalidad,Basico,Diego Ortega,CDMX,2023-08-14,,active,b91952ad0533,2024-08-31,,True,1.0.0
49c580fba0e1,8a1b676db0e4,HS-100433,ACC-2432,cus_100432,"Duarte, Guillen y Gaona",duarte55,Mid-Market,Hospitalidad,Pro,Diego Ortega,Estado de México,2023-09-08,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
860184d43e79,8a377898dd91,HS-100362,ACC-2361,cus_100361,"Grupo Armas, Matías y Cruz",grupo209,Mid-Market,Logística,Pro,Marta Díaz,Jalisco,2024-03-15,,active,991478174dff,2024-08-31,,True,1.0.0
ae20e54c655a,8aace75b998d,HS-100642,ACC-2641,cus_100641,Muñiz-Pelayo,munizpelayo294,SMB,Tecnología,Basico,Fernanda Solís,Querétaro,2024-05-16,,active,05c44af64c13,2024-08-31,,True,1.0.0
31d415be50fc,8ab5e8824094,HS-100453,ACC-2452,cus_100452,Madrid S.A.,madrid102,SMB,Manufactura,Basico,Jorge Ibarra,Yucatán,2023-03-29,2023-08-16,churned,178fe802cd43,2024-08-31,,True,1.0.0
21af4e892b1e,8c5f19b3b0d6,HS-100069,ACC-2068,cus_100068,"Despacho Amaya, Arevalo y Reyna",despacho303,SMB,Agroindustria,Basico,Jorge Ibarra,Nuevo León,2024-02-01,,active,178fe802cd43,2024-08-31,,True,1.0.0
7e8c6edf1c31,8d5d932b0f9b,HS-100415,ACC-2414,cus_100414,"Paz, Aguirre y Velásquez",paz989,Mid-Market,Salud,Pro,Luis Peña,Chihuahua,2023-05-27,2023-12-05,churned,1e61b2a314d4,2024-08-31,,True,1.0.0
b672fbebd34b,8d7b0e3ccc06,HS-100181,ACC-2180,cus_100180,Naranjo S.A. de C.V.,naranjo655,SMB,Automotriz,Basico,Luis Peña,Nuevo León,2022-02-10,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
332e991e1aec,8dc56996e31a,HS-100029,ACC-2028,cus_100028,Villagómez-de Jesús e Hijos,villagomezde8,Mid-Market,Construcción,Pro,Diego Ortega,Guanajuato,2023-11-11,2024-01-18,churned,79494cbaf8f7,2024-08-31,,True,1.0.0
2928e7e2e082,8dfb642a97d7,HS-100329,ACC-2328,cus_100328,Delgado y Asociados,delgado911,SMB,Alimentos,Basico,Diego Ortega,Jalisco,2022-10-09,,active,b91952ad0533,2024-08-31,,True,1.0.0
36d971a91f91,8e811d2dc5a1,HS-100039,ACC-2038,cus_100038,Enríquez-Olivárez,enriquezoliv714,Mid-Market,Educación,Pro,Luis Peña,Puebla,2022-01-08,,active,1e61b2a314d4,2024-08-31,,True,1.0.0
e717db39502f,8ee34a42dee7,HS-100374,ACC-2373,cus_100373,Lira y Barrera S.A. de C.V.,lira173,Mid-Market,Alimentos,Pro,Carla Nuñez,Yucatán,2023-11-22,,active,49d8861015c4,2024-08-31,,True,1.0.0
5487c767fc89,8fcd350ed2a1,HS-100151,ACC-2150,cus_100150,Muñoz A.C.,munoz710,Enterprise,Hospitalidad,Premium,Fernanda Solís,Chihuahua,2023-08-06,,active,e4075c4fb552,2024-08-31,,True,1.0.0
b71e00d616f8,8fd0cb9bb127,HS-100136,ACC-2135,cus_100135,Marín-Pérez,marinperez638,SMB,Salud,Basico,Ana Ruiz,Puebla,2022-07-22,,active,3006ea73b76b,2024-08-31,,True,1.0.0
a051067eadc7,8fd23f99086a,HS-100292,ACC-2291,cus_100291,Laureano-Gil,laureanogil349,SMB,Construcción,Basico,Marta Díaz,Guanajuato,2024-03-25,,active,58b139e9510f,2024-08-31,,True,1.0.0
e9d24147a679,91406719f00e,HS-100612,ACC-2611,cus_100611,Soria-Heredia,soriaheredia427,Mid-Market,Retail,Pro,Jorge Ibarra,Nuevo León,2022-07-27,,active,f20fd128e16f,2024-08-31,,True,1.0.0
9f6f71018d5f,92b7a8a7cdc7,HS-100185,ACC-2184,cus_100184,"Grupo Castellanos, Loya y Tamayo",grupo367,SMB,Manufactura,Basico,Luis Peña,Querétaro,2023-07-25,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
a0ce9cad9e47,92f4e669bfdd,HS-100554,ACC-2553,cus_100553,Laboratorios Olivárez-Camarillo,laboratorios902,Mid-Market,Servicios Financieros,Pro,Jorge Ibarra,Sonora,2023-11-28,,active,f20fd128e16f,2024-08-31,,True,1.0.0
78af72648960,935a1d29de57,HS-100314,ACC-2313,cus_100313,Centeno-Sandoval S.A. de C.V.,centenosando386,Enterprise,Servicios Financieros,Premium,Marta Díaz,Chihuahua,2022-04-09,,active,80ca9c6c79de,2024-08-31,,True,1.0.0
b98efcf076a3,937eb80b0184,HS-100633,ACC-2632,cus_100632,Proyectos Carreón-Tijerina,proyectos947,SMB,Alimentos,Basico,Fernanda Solís,Nuevo León,2024-01-01,,active,05c44af64c13,2024-08-31,,True,1.0.0
3e77742ed929,9382f00dc8c8,HS-100389,ACC-2388,cus_100388,Segovia y Esquivel S.A. de C.V.,segovia855,Mid-Market,Hospitalidad,Pro,Marta Díaz,Estado de México,2022-01-14,,active,991478174dff,2024-08-31,,True,1.0.0
631197bb5231,93d4f5b861a3,HS-100478,ACC-2477,cus_100477,Luevano y Lucero S.A.,luevano908,Mid-Market,Agroindustria,Pro,Marta Díaz,Chihuahua,2022-03-12,,active,991478174dff,2024-08-31,,True,1.0.0
2410298f4d0a,93f094f73363,HS-100365,ACC-2364,cus_100364,Ávalos S.C.,avalos491,Enterprise,Construcción,Premium,Ana Ruiz,Puebla,2023-03-16,,active,109ecb009392,2024-08-31,,True,1.0.0
5ac415228a49,9407c3c1d5b4,HS-100231,ACC-2230,cus_100230,"Club Valdés, Oquendo y Alcántar",club991,Mid-Market,Logística,Pro,Ana Ruiz,Querétaro,2024-02-06,,active,b10d0bb0f81c,2024-08-31,,True,1.0.0
dfb98c1c9347,945c463e27f5,HS-100567,ACC-2566,cus_100566,Laboratorios Solano-Corrales,laboratorios29,SMB,Logística,Basico,Diego Ortega,Puebla,2023-03-05,,active,b91952ad0533,2024-08-31,,True,1.0.0
07c376fae5aa,94be9c45cdf6,HS-100267,ACC-2266,cus_100266,"Casanova, Portillo y Tamayo",casanova745,Mid-Market,Manufactura,Pro,Diego Ortega,CDMX,2023-09-13,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
a44e29898cab,953a1fa5f1e4,HS-100493,ACC-2492,cus_100492,Menchaca-Suárez S.C.,menchacasuar840,SMB,Automotriz,Basico,Jorge Ibarra,Nuevo León,2022-08-07,,active,178fe802cd43,2024-08-31,,True,1.0.0
7b6032e6acdf,95b0e7ccdb63,HS-100281,ACC-2280,cus_100280,Granado y Ponce y Asociados,granado129,Enterprise,Retail,Premium,Carla Nuñez,Guanajuato,2024-03-01,,active,3bfc4837532c,2024-08-31,,True,1.0.0
7e27fb9dbbb6,95d506c2c301,HS-100366,ACC-2365,cus_100365,Villarreal y Robles S. R.L. de C.V.,villarreal986,SMB,Construcción,Basico,Jorge Ibarra,Puebla,2022-07-03,,active,178fe802cd43,2024-08-31,,True,1.0.0
8833f27a3a91,967e6f7023fc,HS-100523,ACC-2522,cus_100522,"Corporacin Borrego, Torres y Lomeli",corporacin750,Enterprise,Tecnología,Premium,Fernanda Solís,Chihuahua,2023-02-14,,active,e4075c4fb552,2024-08-31,,True,1.0.0
d69c3e1e9977,9690176b3350,HS-100110,ACC-2109,cus_100109,Brito-Alvarado,britoalvarad564,SMB,Agroindustria,Basico,Marta Díaz,Querétaro,2022-08-26,,active,58b139e9510f,2024-08-31,,True,1.0.0
2377b4fd173e,97081fd75d7e,HS-100436,ACC-2435,cus_100435,Laboy-Aguilar e Hijos,laboyaguilar282,Mid-Market,Manufactura,Pro,Jorge Ibarra,Sonora,2024-04-17,,active,f20fd128e16f,2024-08-31,,True,1.0.0
c331e09ce72f,97ee9f62574c,HS-100581,ACC-2580,cus_100580,Collazo-Negrón S.C.,collazonegro970,SMB,Tecnología,Basico,Luis Peña,Querétaro,2022-04-01,2023-05-29,churned,b1d5ba07b065,2024-08-31,,True,1.0.0
be63d715e729,98aa01742131,HS-100565,ACC-2564,cus_100564,Rubio y Saiz S.C.,rubio382,SMB,Construcción,Basico,Jorge Ibarra,Sonora,2022-09-30,,active,178fe802cd43,2024-08-31,,True,1.0.0
d1e7ed95081f,98bbb9b1f4ec,HS-100634,ACC-2633,cus_100633,"Regalado, Valverde y Lugo",regalado397,SMB,Retail,Basico,Jorge Ibarra,Sonora,2023-08-21,,active,178fe802cd43,2024-08-31,,True,1.0.0
972759dec9fd,99340d33f3fb,HS-100037,ACC-2036,cus_100036,Narváez-Rolón,narvaezrolon417,SMB,Tecnología,Basico,Ana Ruiz,Nuevo León,2022-07-19,,active,3006ea73b76b,2024-08-31,,True,1.0.0
13509b407475,99787ccefdee,HS-100233,ACC-2232,cus_100232,Club Aranda y Arroyo,club662,Mid-Market,Retail,Pro,Marta Díaz,Querétaro,2022-06-07,,active,991478174dff,2024-08-31,,True,1.0.0
effa94be3337,99d92d07b60e,HS-100249,ACC-2248,cus_100248,Club Alvarez-Ferrer,club963,Enterprise,Servicios Financieros,Premium,Marta Díaz,Puebla,2024-03-16,,active,80ca9c6c79de,2024-08-31,,True,1.0.0
a91fbdff108b,9a0d4f0c47f7,HS-100398,ACC-2397,cus_100397,Grupo Armenta-Ledesma,grupo92,SMB,Manufactura,Basico,Diego Ortega,Guanajuato,2022-02-28,,active,b91952ad0533,2024-08-31,,True,1.0.0
b1bce28d7daa,9a903bd17a09,HS-100051,ACC-2050,cus_100050,Peña y Aguirre S.C.,pena279,Enterprise,Tecnología,Premium,Fernanda Solís,Querétaro,2022-01-09,,active,e4075c4fb552,2024-08-31,,True,1.0.0
67b9febfff73,9aab1444c5d3,HS-100041,ACC-2040,cus_100040,Iglesias-Prado A.C.,iglesiasprad52,SMB,Manufactura,Basico,Carla Nuñez,Nuevo León,2023-04-12,,active,54379cde7967,2024-08-31,,True,1.0.0
c101bcbf7a9d,9ae028b62042,HS-100277,ACC-2276,cus_100276,Club de la Torre-Olivas,club727,Mid-Market,Agroindustria,Pro,Luis Peña,Jalisco,2022-01-19,,active,1e61b2a314d4,2024-08-31,,True,1.0.0
d57c2c361637,9b86c5d697a4,HS-100242,ACC-2241,cus_100241,Alemán-Palomino,alemanpalomi54,Enterprise,Logística,Premium,Ana Ruiz,Chihuahua,2023-08-12,,active,109ecb009392,2024-08-31,,True,1.0.0
af613fa3de65,9bf0ba4ae3b0,HS-100054,ACC-2053,cus_100053,Club Soto-Solorio,club723,Enterprise,Servicios Financieros,Premium,Fernanda Solís,Nuevo León,2022-02-01,,active,e4075c4fb552,2024-08-31,,True,1.0.0
cf75faca4a32,9c3ead02df0b,HS-100424,ACC-2423,cus_100423,Limón y Vanegas A.C.,limon629,SMB,Agroindustria,Basico,Ana Ruiz,Puebla,2022-07-27,,active,3006ea73b76b,2024-08-31,,True,1.0.0
84f4733ec9c9,9c83b29dabc8,HS-100588,ACC-2587,cus_100587,Despacho Urrutia y Gollum,despacho630,SMB,Tecnología,Basico,Jorge Ibarra,Estado de México,2023-07-28,,active,178fe802cd43,2024-08-31,,True,1.0.0
70fccecdde8d,9ce98b1e53c8,HS-100422,ACC-2421,cus_100421,Alonso-Paredes S.C.,alonsoparede179,Mid-Market,Servicios Financieros,Pro,Jorge Ibarra,Puebla,2023-08-19,,active,f20fd128e16f,2024-08-31,,True,1.0.0
f59448fbbc1b,9d663f9ec56a,HS-100408,ACC-2407,cus_100407,"Grupo Quintanilla, Trejo y Batista",grupo185,SMB,Servicios Financieros,Basico,Jorge Ibarra,Puebla,2022-12-18,,active,178fe802cd43,2024-08-31,,True,1.0.0
cf1420a7e6ab,9d7de9537b7e,HS-100635,ACC-2634,cus_100634,Rincón y Jaimes S.A. de C.V.,rincon781,SMB,Agroindustria,Basico,Marta Díaz,Yucatán,2024-04-17,,active,58b139e9510f,2024-08-31,,True,1.0.0
59f5f7833bbc,9d8fc5e5d801,HS-100207,ACC-2206,cus_100206,"Madrigal, Pacheco y Malave",madrigal280,SMB,Educación,Basico,Ana Ruiz,Querétaro,2024-01-12,,active,3006ea73b76b,2024-08-31,,True,1.0.0
ca1e00cfdbe3,9de59d515b9f,HS-100649,ACC-2648,cus_100648,Reséndez-Estévez S. R.L. de C.V.,resendezeste182,Mid-Market,Alimentos,Pro,Fernanda Solís,Chihuahua,2022-08-25,,active,4fa0276c7767,2024-08-31,,True,1.0.0
c279725f634c,9e27ccf7896b,HS-100108,ACC-2107,cus_100107,Santana y Asociados,santana812,Mid-Market,Alimentos,Pro,Fernanda Solís,Puebla,2022-03-15,,active,4fa0276c7767,2024-08-31,,True,1.0.0
5bc46d3736ee,9e718ad7d560,HS-100577,ACC-2576,cus_100576,Villanueva e Hijos,villanueva415,SMB,Educación,Basico,Carla Nuñez,Puebla,2022-10-03,,active,54379cde7967,2024-08-31,,True,1.0.0
d622153137b6,9eb7a3a6657b,HS-100584,ACC-2583,cus_100583,Olivo-Parra,olivoparra391,SMB,Automotriz,Basico,Luis Peña,Puebla,2022-09-10,2023-04-12,churned,b1d5ba07b065,2024-08-31,,True,1.0.0
f52a1c6e0a62,9f0aac78fb2f,HS-100379,ACC-2378,cus_100378,"Montoya, Cardona y Villanueva",montoya740,Mid-Market,Servicios Financieros,Pro,Diego Ortega,Estado de México,2024-05-31,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
8248812b77cb,a016ad959c90,HS-100396,ACC-2395,cus_100395,Cedillo-de la Torre y Asociados,cedillode6,Enterprise,Retail,Premium,Ana Ruiz,Nuevo León,2023-08-08,,active,109ecb009392,2024-08-31,,True,1.0.0
5edc44efa009,a18e4270c86b,HS-100257,ACC-2256,cus_100256,"Canales, Guzmán y Gonzales",canales753,Enterprise,Hospitalidad,Premium,Carla Nuñez,Guanajuato,2024-05-22,,active,3bfc4837532c,2024-08-31,,True,1.0.0
2388dbb6dcca,a1b6591a36c2,HS-100426,ACC-2425,cus_100425,Villarreal y Asociados,villarreal202,SMB,Salud,Basico,Jorge Ibarra,Chihuahua,2024-03-13,,active,178fe802cd43,2024-08-31,,True,1.0.0
c207efcd2f88,a1baa2e417d2,HS-100250,ACC-2249,cus_100249,Correa-Garibay,correagariba125,Mid-Market,Logística,Pro,Carla Nuñez,Yucatán,2023-01-19,,active,49d8861015c4,2024-08-31,,True,1.0.0
2ed5a1130b70,a24f4d4bb486,HS-100543,ACC-2542,cus_100542,Tijerina y Rangel A.C.,tijerina457,SMB,Tecnología,Basico,Luis Peña,Querétaro,2022-10-22,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
2d1a3ebbaa60,a2b85136e7b2,HS-100195,ACC-2194,cus_100194,"Ávila, Palomo y Pizarro",avila977,SMB,Salud,Basico,Ana Ruiz,Jalisco,2024-05-15,,active,3006ea73b76b,2024-08-31,,True,1.0.0
dd1354095ecb,a2f4b7cd7eb1,HS-100630,ACC-2629,cus_100629,Lovato-Montañez,lovatomontan347,SMB,Agroindustria,Basico,Diego Ortega,Sonora,2024-02-18,,active,b91952ad0533,2024-08-31,,True,1.0.0
fa57bfdec2e5,a321e5e40776,HS-100475,ACC-2474,cus_100474,"Corporacin Moreno, Luevano y Burgos",corporacin627,SMB,Alimentos,Basico,Fernanda Solís,Nuevo León,2022-07-18,,active,05c44af64c13,2024-08-31,,True,1.0.0
4eb866d17eb0,a323d4abf458,HS-100085,ACC-2084,cus_100084,Carrillo S.C.,carrillo21,SMB,Agroindustria,Basico,Marta Díaz,Querétaro,2022-04-08,,active,58b139e9510f,2024-08-31,,True,1.0.0
8e1d8e293b0c,a50bd28fa87f,HS-100050,ACC-2049,cus_100049,"Arredondo, Mateo y Alcántar",arredondo107,SMB,Automotriz,Basico,Fernanda Solís,Chihuahua,2023-06-18,,active,05c44af64c13,2024-08-31,,True,1.0.0
daf69078e175,a54889f58f60,HS-100412,ACC-2411,cus_100411,Industrias Robledo-Rivero,industrias38,Enterprise,Servicios Financieros,Premium,Carla Nuñez,Sonora,2023-12-29,,active,3bfc4837532c,2024-08-31,,True,1.0.0
bb88bc67b8e3,a565c66b9bc6,HS-100517,ACC-2516,cus_100516,de la Torre-Rosas,de721,SMB,Manufactura,Basico,Carla Nuñez,Puebla,2023-10-04,,active,54379cde7967,2024-08-31,,True,1.0.0
5dd3b1373700,a62f0320022a,HS-100414,ACC-2413,cus_100413,Carmona y Adame y Asociados,carmona663,Mid-Market,Tecnología,Pro,Fernanda Solís,Estado de México,2024-04-23,,active,4fa0276c7767,2024-08-31,,True,1.0.0
b7fa52eddb94,a6444ea5d4ad,HS-100452,ACC-2451,cus_100451,"Corporacin Vanegas, Esparza y Villalpando",corporacin592,Mid-Market,Servicios Financieros,Pro,Marta Díaz,CDMX,2024-05-06,,active,991478174dff,2024-08-31,,True,1.0.0
8bdcc0a6505a,a6735df00d27,HS-100131,ACC-2130,cus_100130,Apodaca-Puga S.A. de C.V.,apodacapuga453,SMB,Automotriz,Basico,Diego Ortega,Yucatán,2023-05-13,,active,b91952ad0533,2024-08-31,,True,1.0.0
f17999a2cc30,a6d940689369,HS-100461,ACC-2460,cus_100460,Chavarría-Cedillo,chavarriaced694,SMB,Automotriz,Basico,Carla Nuñez,Nuevo León,2022-03-13,,active,54379cde7967,2024-08-31,,True,1.0.0
29bd418bda20,a79430c11e48,HS-100595,ACC-2594,cus_100594,"Despacho Alvarado, Ceballos y Farías",despacho752,Enterprise,Construcción,Premium,Fernanda Solís,CDMX,2022-04-29,,active,e4075c4fb552,2024-08-31,,True,1.0.0
aeafbae0625b,a888ac2fc626,HS-100190,ACC-2189,cus_100189,"Despacho Ontiveros, Montañez y Colón",despacho623,SMB,Salud,Basico,Fernanda Solís,Sonora,2023-08-23,,active,05c44af64c13,2024-08-31,,True,1.0.0
35abf746c132,a93e31f7946a,HS-100579,ACC-2578,cus_100578,Grupo Almanza-Carrera,grupo368,SMB,Automotriz,Basico,Carla Nuñez,Nuevo León,2022-12-15,2024-01-15,churned,54379cde7967,2024-08-31,,True,1.0.0
fe3096163e0d,a99b55b3b218,HS-100114,ACC-2113,cus_100113,Bermúdez-Lira,bermudezlira726,Mid-Market,Manufactura,Pro,Carla Nuñez,Querétaro,2023-07-09,2023-10-04,churned,49d8861015c4,2024-08-31,,True,1.0.0
d1c9486f7375,aa00b58df5b0,HS-100621,ACC-2620,cus_100620,Proyectos Pineda y Villaseñor,proyectos821,SMB,Alimentos,Basico,Jorge Ibarra,Guanajuato,2024-01-11,,active,178fe802cd43,2024-08-31,,True,1.0.0
37ba29282cfe,aa269e39c32a,HS-100272,ACC-2271,cus_100271,"Valdivia, Curiel y Ibarra",valdivia286,Mid-Market,Automotriz,Pro,Jorge Ibarra,Chihuahua,2023-10-22,,active,f20fd128e16f,2024-08-31,,True,1.0.0
2db45c0a59d6,aa6b09af8aaf,HS-100189,ACC-2188,cus_100188,"Industrias Ceballos, Lozada y Nava",industrias868,SMB,Alimentos,Basico,Ana Ruiz,Jalisco,2023-07-20,2024-05-02,churned,3006ea73b76b,2024-08-31,,True,1.0.0
c56829dccae1,aad8b8edc903,HS-100269,ACC-2268,cus_100268,"Club Duarte, Verdugo y Solorzano",club147,SMB,Manufactura,Basico,Diego Ortega,Guanajuato,2023-10-30,2024-02-27,churned,b91952ad0533,2024-08-31,,True,1.0.0
3f4f3e8646ad,ab72e3445be1,HS-100592,ACC-2591,cus_100591,Laboratorios Zepeda y Domínguez,laboratorios306,Mid-Market,Manufactura,Pro,Carla Nuñez,Guanajuato,2023-08-17,,active,49d8861015c4,2024-08-31,,True,1.0.0
53b9cbe148f9,ab838c4c08e3,HS-100305,ACC-2304,cus_100304,"Club Quiroz, Aranda y Cardenas",club153,Mid-Market,Alimentos,Pro,Carla Nuñez,Guanajuato,2022-06-13,,active,49d8861015c4,2024-08-31,,True,1.0.0
d080d417a167,acef081a80f0,HS-100217,ACC-2216,cus_100216,Cornejo-Navarrete S.A.,cornejonavar649,SMB,Servicios Financieros,Basico,Marta Díaz,Guanajuato,2023-09-06,2024-05-21,churned,58b139e9510f,2024-08-31,,True,1.0.0
e883368b1caf,ad2278a4a6c6,HS-100596,ACC-2595,cus_100595,"Despacho Terán, Orta y Páez",despacho898,SMB,Educación,Basico,Ana Ruiz,Sonora,2023-12-21,,active,3006ea73b76b,2024-08-31,,True,1.0.0
7855a4a239ee,ae22895bdbc5,HS-100278,ACC-2277,cus_100277,Arias-Rosales,ariasrosales812,Mid-Market,Construcción,Pro,Marta Díaz,Chihuahua,2022-10-29,,active,991478174dff,2024-08-31,,True,1.0.0
1755149238b9,ae32988dfca5,HS-100647,ACC-2646,cus_100646,Industrias Arce-Iglesias,industrias636,Mid-Market,Construcción,Pro,Fernanda Solís,Guanajuato,2022-12-14,,active,4fa0276c7767,2024-08-31,,True,1.0.0
