master_id,hubspot_id,segment,acquisition_channel,mrr_mxn,churned,reference_month,asof_month,usage_months_asof,score_momentum,score_mom,score_drawdown,score_tenure,tickets_window_total,tickets_window_urgent,csat_window_avg,activation_score,health_score,risk_band,flagged_10,flagged_15,flagged_20
ecd54f585087,HS-100599,SMB,Webinar,7420.00,False,2024-08,2024-06,14,80.85,87.44,57.95,51.08,0,0,,15.98,69.80,riesgo bajo,False,False,False
869eab90ae45,HS-100241,Enterprise,Evento,81535.00,False,2024-08,2024-06,22,69.40,75.73,37.95,82.54,0,0,,93.85,69.89,riesgo bajo,False,False,False
0a2107e049f9,HS-100159,SMB,Outbound SDR,4830.00,False,2024-08,2024-06,20,83.08,56.07,59.74,68.92,0,0,,4.53,69.93,riesgo bajo,False,False,False
6010a6c2645a,HS-100378,SMB,Evento,2128.00,False,2024-08,2024-06,22,59.32,83.50,24.87,95.85,0,0,,14.19,69.95,riesgo bajo,False,False,False
76352359fd43,HS-100121,Mid-Market,Evento,15808.00,False,2024-08,2024-06,22,71.45,48.03,71.11,82.54,0,0,,71.79,70.04,riesgo bajo,False,False,False
d16deb81827f,HS-100073,SMB,Organic,8704.00,False,2024-08,2024-06,22,64.10,81.03,32.14,88.92,1,0,5.00,30.17,70.14,riesgo bajo,False,False,False
e4190b8c9edb,HS-100603,SMB,Referral,3701.00,False,2024-08,2024-06,21,87.52,56.07,45.21,71.92,1,0,,26.32,70.20,riesgo bajo,False,False,False
5df58f1cd011,HS-100006,SMB,Partner,4940.00,False,2024-08,2024-06,22,50.77,81.03,50.68,95.85,1,0,,24.70,70.33,riesgo bajo,False,False,False
41d822af890b,HS-100056,Enterprise,Partner,86911.00,False,2024-08,2024-06,22,68.03,66.41,50.09,86.15,0,0,,91.79,70.45,riesgo bajo,False,False,False
93d4f5b861a3,HS-100478,Mid-Market,Organic,9961.00,False,2024-08,2024-06,22,71.97,34.70,69.74,93.31,1,0,1.00,82.39,70.58,riesgo bajo,False,False,False
190a2d8a76a2,HS-100385,Mid-Market,Webinar,27541.00,False,2024-08,2024-06,12,90.26,82.39,60.85,44.69,0,0,,77.95,70.60,riesgo bajo,False,False,False
08513678e63b,HS-100643,SMB,Evento,6433.00,False,2024-08,2024-06,17,80.17,82.05,54.19,60.15,0,0,,38.80,70.64,riesgo bajo,False,False,False
79dd57fbb9d2,HS-100104,SMB,Partner,5806.00,False,2024-08,2024-06,20,82.22,85.81,27.69,68.92,0,0,,52.99,70.77,riesgo bajo,False,False,False
8425a0e965c5,HS-100556,SMB,Referral,5290.00,False,2024-08,2024-06,4,97.09,90.94,90.09,17.31,0,0,,23.76,70.88,riesgo bajo,False,False,False
e5c032b1ac0b,HS-100014,SMB,Outbound SDR,3741.00,False,2024-08,2024-06,18,77.78,56.07,90.09,63.23,1,0,4.00,23.08,70.92,riesgo bajo,False,False,False
ad2278a4a6c6,HS-100596,SMB,Partner,7245.00,False,2024-08,2024-06,7,90.60,85.21,90.09,29.08,0,0,,31.71,70.99,riesgo bajo,False,False,False
61c8003722fd,HS-100053,Enterprise,Paid Search,69753.00,False,2024-08,2024-06,22,77.26,28.55,90.09,82.54,1,0,4.00,90.43,71.03,riesgo bajo,False,False,False
e88a6a9945b0,HS-100338,Mid-Market,Evento,21242.00,False,2024-08,2024-06,22,75.38,44.79,73.16,82.54,2,0,3.00,65.81,71.08,riesgo bajo,False,False,False
b2bb026d825d,HS-100363,SMB,Webinar,8794.00,False,2024-08,2024-06,15,87.69,69.40,69.06,54.00,0,0,,35.90,71.13,riesgo bajo,False,False,False
f8ef2a0febfc,HS-100341,SMB,Evento,6140.00,False,2024-08,2024-06,22,70.94,69.40,51.97,82.54,0,0,,56.41,71.27,riesgo bajo,False,False,False
d7e2debcb1e4,HS-100007,SMB,Organic,5100.00,False,2024-08,2024-06,22,72.99,56.07,57.95,86.15,0,0,,8.03,71.30,riesgo bajo,False,False,False
f8253f98cbef,HS-100276,SMB,Partner,7812.00,False,2024-08,2024-06,5,94.36,93.33,90.09,21.62,0,0,,19.15,71.69,riesgo bajo,False,False,False
3f52261ca656,HS-100188,Mid-Market,Evento,26086.00,False,2024-08,2024-06,17,87.18,67.44,66.75,60.15,0,0,,59.32,72.06,riesgo bajo,False,False,False
f16517f6876a,HS-100417,SMB,Webinar,7656.00,False,2024-08,2024-06,18,88.72,93.33,23.25,63.23,1,0,,6.84,72.17,riesgo bajo,False,False,False
4cdf5b9fe3a4,HS-100534,Mid-Market,Referral,26925.00,False,2024-08,2024-06,22,66.32,43.50,72.31,98.54,0,0,,60.17,72.32,riesgo bajo,False,False,False
29972f42dfdd,HS-100342,SMB,Paid Search,2952.00,False,2024-08,2024-06,22,81.54,74.62,36.24,78.54,0,0,,30.94,72.46,riesgo bajo,False,False,False
67934042a230,HS-100243,Enterprise,Outbound SDR,45877.00,False,2024-08,2024-06,22,60.17,68.89,59.32,95.85,1,0,5.00,87.01,72.49,riesgo bajo,False,False,False
f3488af55845,HS-100519,Enterprise,Partner,28044.00,False,2024-08,2024-06,12,92.14,75.38,79.15,44.69,0,0,,99.49,72.60,riesgo bajo,False,False,False
49ecd60b845c,HS-100079,SMB,Paid Search,8187.00,False,2024-08,2024-06,4,97.78,98.46,90.09,17.31,0,0,,1.62,72.62,riesgo bajo,False,False,False
2b4be83e1c60,HS-100116,Mid-Market,Partner,20164.00,False,2024-08,2024-06,22,84.96,33.59,56.07,93.31,0,0,,64.79,72.86,riesgo bajo,False,False,False
07834c81ea07,HS-100161,SMB,Organic,4940.00,False,2024-08,2024-06,22,52.82,89.40,46.84,98.54,0,0,,21.79,72.96,riesgo bajo,False,False,False
c0e6f6e5493b,HS-100335,SMB,Paid Search,6693.00,False,2024-08,2024-06,22,86.67,56.07,52.56,78.54,0,0,,3.16,72.99,riesgo bajo,False,False,False
63a717661ec6,HS-100102,Mid-Market,Webinar,26634.00,False,2024-08,2024-06,17,98.80,35.38,90.09,60.15,0,0,,70.26,73.21,riesgo bajo,False,False,False
945c463e27f5,HS-100567,SMB,Referral,5166.00,False,2024-08,2024-06,16,98.12,93.33,21.54,57.31,1,0,5.00,50.94,73.43,riesgo bajo,False,False,False
d7f7a6231274,HS-100264,SMB,Evento,2676.00,False,2024-08,2024-06,22,75.73,56.07,90.09,75.15,0,0,,48.89,73.78,riesgo bajo,False,False,False
8e811d2dc5a1,HS-100039,Mid-Market,Referral,27211.00,False,2024-08,2024-06,22,74.36,46.24,59.74,98.54,0,0,,67.52,73.80,riesgo bajo,False,False,False
5c7bb90cf33d,HS-100124,SMB,Organic,5719.00,False,2024-08,2024-06,11,90.77,98.46,69.06,40.23,1,0,4.00,16.24,73.89,riesgo bajo,False,False,False
c7c91bce755e,HS-100355,SMB,Organic,4369.00,False,2024-08,2024-06,8,89.06,98.46,90.09,32.46,1,0,,3.42,74.11,riesgo bajo,False,False,False
8018f473b454,HS-100512,SMB,Evento,3473.00,False,2024-08,2024-06,22,65.47,87.44,33.59,95.85,2,0,3.00,15.56,74.20,riesgo bajo,False,False,False
0c9833234628,HS-100252,SMB,Outbound SDR,7886.00,False,2024-08,2024-06,22,72.14,81.03,32.14,93.31,0,0,,17.18,74.27,riesgo bajo,False,False,False
e49077a75737,HS-100645,SMB,Outbound SDR,8527.00,False,2024-08,2024-06,21,80.00,56.07,90.09,71.92,0,0,,48.72,74.30,riesgo bajo,False,False,False
714a72f5154c,HS-100552,Mid-Market,Referral,26123.00,False,2024-08,2024-06,14,82.91,82.91,90.09,51.08,1,0,,75.47,74.44,riesgo bajo,False,False,False
774336269cfb,HS-100061,SMB,Webinar,7406.00,False,2024-08,2024-06,16,91.97,98.46,36.24,57.31,0,0,,1.97,74.51,riesgo bajo,False,False,False
6f8a65d8e369,HS-100244,SMB,Organic,3818.00,False,2024-08,2024-06,22,75.21,81.03,48.29,82.54,0,0,,15.21,74.54,riesgo bajo,False,False,False
41c9fae6089e,HS-100307,SMB,Partner,7805.00,False,2024-08,2024-06,22,66.15,99.83,44.44,82.54,0,0,,52.22,74.55,riesgo bajo,False,False,False
a54889f58f60,HS-100412,Enterprise,Organic,73982.00,False,2024-08,2024-06,7,96.58,95.38,90.09,29.08,5,1,2.50,92.82,75.12,riesgo bajo,False,False,False
375bde6ba88f,HS-100483,SMB,Referral,8579.00,False,2024-08,2024-06,18,86.50,90.17,53.33,63.23,1,1,1.00,36.50,75.28,riesgo bajo,False,False,False
78e777fdb583,HS-100546,SMB,Organic,6386.00,False,2024-08,2024-06,17,76.75,85.21,90.09,60.15,0,0,,26.67,75.46,riesgo bajo,False,False,False
8a087810c878,HS-100224,SMB,Webinar,6153.00,False,2024-08,2024-06,11,99.32,76.24,90.09,40.23,0,0,,46.15,75.59,riesgo bajo,False,False,False
12bb70998c29,HS-100648,Mid-Market,Organic,15437.00,False,2024-08,2024-06,15,93.85,65.47,90.09,54.00,0,0,,65.64,75.66,riesgo bajo,False,False,False
454a653ec9a9,HS-100560,Mid-Market,Referral,15158.00,False,2024-08,2024-06,17,88.03,83.50,69.40,60.15,2,0,3.00,56.58,75.97,riesgo bajo,False,False,False
a50bd28fa87f,HS-100050,SMB,Outbound SDR,3100.00,False,2024-08,2024-06,13,92.82,78.12,90.09,48.54,0,0,,17.18,76.19,riesgo bajo,False,False,False
bcdb022bc305,HS-100600,SMB,Referral,5431.00,False,2024-08,2024-06,22,78.29,73.68,62.65,82.54,0,0,,23.42,76.30,riesgo bajo,False,False,False
3d3cf29f1b67,HS-100095,Mid-Market,Webinar,21087.00,False,2024-08,2024-06,22,83.42,75.21,36.92,88.92,1,1,3.00,76.75,76.45,riesgo bajo,False,False,False
b909b1288f6f,HS-100295,SMB,Partner,4033.00,False,2024-08,2024-06,22,75.90,81.03,28.29,98.54,0,0,,55.21,76.58,riesgo bajo,False,False,False
ef9605d5a1d4,HS-100464,Mid-Market,Referral,19305.00,False,2024-08,2024-06,16,97.26,78.12,65.81,57.31,0,0,,81.37,76.73,riesgo bajo,False,False,False
cf932e3d82d8,HS-100571,SMB,Organic,5084.00,False,2024-08,2024-06,22,81.03,56.07,50.68,98.54,1,0,3.00,19.91,76.74,riesgo bajo,False,False,False
68f66e743a15,HS-100223,SMB,Referral,2308.00,False,2024-08,2024-06,22,76.07,70.60,90.09,75.15,0,0,,39.06,76.80,riesgo bajo,False,False,False
dc2ff4bd4800,HS-100048,SMB,Evento,4334.00,False,2024-08,2024-06,18,95.56,56.07,90.09,63.23,0,0,,2.22,77.14,riesgo bajo,False,False,False
c326e9fdf2b2,HS-100386,Mid-Market,Referral,27572.00,False,2024-08,2024-06,22,82.05,72.56,45.81,91.08,0,0,,84.44,77.42,riesgo bajo,False,False,False
69e452cb7a98,HS-100474,Enterprise,Organic,31794.00,False,2024-08,2024-06,17,99.66,86.15,49.40,60.15,1,0,1.00,96.75,77.57,riesgo bajo,False,False,False
48fddc0a1679,HS-100315,Mid-Market,Webinar,17662.00,False,2024-08,2024-06,17,91.11,71.45,90.09,60.15,1,0,3.00,73.85,77.74,riesgo bajo,False,False,False
82b3be1a7259,HS-100019,SMB,Organic,2094.00,False,2024-08,2024-06,20,92.65,56.07,90.09,68.92,0,0,,1.03,77.83,riesgo bajo,False,False,False
56cc5e17ca7e,HS-100390,Mid-Market,Webinar,11569.00,False,2024-08,2024-06,22,77.61,77.44,57.26,88.92,0,0,,76.92,77.92,riesgo bajo,False,False,False
034cefcecc7f,HS-100253,Mid-Market,Organic,15137.00,False,2024-08,2024-06,12,94.02,90.60,90.09,44.69,0,0,,85.30,77.95,riesgo bajo,False,False,False
1cf6a4e18b6f,HS-100410,SMB,Evento,3140.00,False,2024-08,2024-06,22,81.88,31.20,90.09,98.54,1,0,1.00,27.44,77.97,riesgo bajo,False,False,False
f6c34b74fdf2,HS-100428,Enterprise,Evento,81329.00,False,2024-08,2024-06,12,97.61,84.44,90.09,44.69,1,0,2.00,96.58,77.97,riesgo bajo,False,False,False
b71038723b34,HS-100437,SMB,Organic,8274.00,False,2024-08,2024-06,19,89.40,78.12,75.81,66.31,0,0,,49.57,78.18,riesgo bajo,False,False,False
7700c04b25c9,HS-100213,Mid-Market,Outbound SDR,22252.00,False,2024-08,2024-06,21,91.62,97.26,34.70,71.92,0,0,,68.21,78.30,riesgo bajo,False,False,False
5c5dbbe39468,HS-100216,SMB,Evento,4541.00,False,2024-08,2024-06,14,98.63,100.00,57.01,51.08,0,0,,12.05,78.40,riesgo bajo,False,False,False
b5e018ec0013,HS-100001,SMB,Webinar,2204.00,False,2024-08,2024-06,22,76.58,87.44,36.24,95.85,0,0,,10.77,78.48,riesgo bajo,False,False,False
37d67f0e2f52,HS-100057,SMB,Referral,4897.00,False,2024-08,2024-06,18,88.38,93.33,67.26,63.23,0,0,,24.36,78.66,riesgo bajo,False,False,False
108f213736fb,HS-100204,Enterprise,Outbound SDR,50340.00,False,2024-08,2024-06,22,91.28,38.63,78.29,91.08,0,0,,90.09,78.74,riesgo bajo,False,False,False
9e27ccf7896b,HS-100108,Mid-Market,Outbound SDR,12049.00,False,2024-08,2024-06,22,88.89,72.82,34.53,93.31,3,0,3.00,70.09,78.85,riesgo bajo,False,False,False
30c2f0ba4f9f,HS-100400,Mid-Market,Referral,14556.00,False,2024-08,2024-06,22,74.87,80.17,72.14,86.15,0,0,,66.32,78.90,riesgo bajo,False,False,False
d375384bf8bc,HS-100112,SMB,Referral,8050.00,False,2024-08,2024-06,16,93.68,77.09,90.09,57.31,0,0,,44.70,78.91,riesgo bajo,False,False,False
50de7a632ea8,HS-100288,SMB,Outbound SDR,7254.00,False,2024-08,2024-06,22,90.94,56.07,90.09,75.15,0,0,,2.91,79.10,riesgo bajo,False,False,False
7a37e35fc015,HS-100404,Mid-Market,Paid Search,19798.00,False,2024-08,2024-06,22,78.80,96.50,32.74,91.08,0,0,,60.77,79.11,riesgo bajo,False,False,False
e102e7f3e17f,HS-100416,SMB,Outbound SDR,6571.00,False,2024-08,2024-06,22,83.93,90.17,55.30,78.54,1,0,5.00,19.91,79.27,riesgo bajo,False,False,False
887b2c1a1380,HS-100539,SMB,Evento,5502.00,False,2024-08,2024-06,20,92.48,81.03,67.26,68.92,0,0,,25.90,79.34,riesgo bajo,False,False,False
5aabb4abe963,HS-100331,SMB,Referral,8477.00,False,2024-08,2024-06,22,85.64,56.07,90.09,82.54,0,0,,26.92,79.46,riesgo bajo,False,False,False
1e79ff8dda47,HS-100357,SMB,Evento,4461.00,False,2024-08,2024-06,22,79.66,93.33,52.56,86.15,0,0,,11.54,80.28,riesgo bajo,False,False,False
a24f4d4bb486,HS-100543,SMB,Organic,2365.00,False,2024-08,2024-06,21,85.98,90.17,71.28,71.92,0,0,,22.82,80.40,riesgo bajo,False,False,False
be921c1e148e,HS-100262,Enterprise,Referral,80385.00,False,2024-08,2024-06,22,88.55,75.56,79.32,75.15,0,0,,92.48,80.55,riesgo bajo,False,False,False
a323d4abf458,HS-100085,SMB,Organic,8271.00,False,2024-08,2024-06,22,95.38,34.10,90.09,91.08,0,0,,57.95,81.04,riesgo bajo,False,False,False
e57b67711c10,HS-100296,SMB,Organic,3305.00,False,2024-08,2024-06,22,87.86,98.46,40.85,82.54,0,0,,6.15,81.33,riesgo bajo,False,False,False
7efd4b9f1c59,HS-100310,SMB,Referral,6294.00,False,2024-08,2024-06,22,86.15,89.40,65.30,78.54,0,0,,44.02,81.39,riesgo bajo,False,False,False
dcf6784c3f48,HS-100586,SMB,Paid Search,4724.00,False,2024-08,2024-06,22,96.75,98.46,13.42,86.15,1,0,3.00,2.39,81.41,riesgo bajo,False,False,False
2472eb83ec96,HS-100640,SMB,Outbound SDR,8892.00,False,2024-08,2024-06,22,79.49,95.81,52.99,88.92,0,0,,54.70,81.61,riesgo bajo,False,False,False
3e0310fe6b93,HS-100555,Mid-Market,Evento,14642.00,False,2024-08,2024-06,22,92.31,85.21,59.15,78.54,2,0,3.00,61.71,81.78,riesgo bajo,False,False,False
183da402db0f,HS-100246,Enterprise,Organic,82996.00,False,2024-08,2024-06,22,89.23,77.26,61.20,88.92,1,0,4.00,94.36,82.54,riesgo bajo,False,False,False
779b9041ca93,HS-100271,Mid-Market,Evento,27806.00,False,2024-08,2024-06,22,85.47,82.74,63.42,88.92,1,0,,75.21,82.65,riesgo bajo,False,False,False
91406719f00e,HS-100612,Mid-Market,Outbound SDR,24816.00,False,2024-08,2024-06,22,94.70,78.80,61.03,82.54,0,0,,87.86,82.82,riesgo bajo,False,False,False
10e7e55b829d,HS-100538,SMB,Paid Search,5218.00,False,2024-08,2024-06,17,100.00,82.05,90.09,60.15,0,0,,35.47,82.97,riesgo bajo,False,False,False
d708a60010d8,HS-100471,SMB,Organic,7149.00,False,2024-08,2024-06,18,97.95,96.84,74.53,63.23,0,0,,45.30,83.80,riesgo bajo,False,False,False
572855d81626,HS-100210,SMB,Evento,4687.00,False,2024-08,2024-06,22,97.44,78.12,52.56,88.92,0,0,,17.78,84.29,riesgo bajo,False,False,False
9690176b3350,HS-100110,SMB,Paid Search,4709.00,False,2024-08,2024-06,22,94.87,90.94,62.99,78.54,0,0,,28.97,84.40,riesgo bajo,False,False,False
a321e5e40776,HS-100475,SMB,Partner,129259.50,False,2024-08,2024-06,22,88.21,93.33,68.12,82.54,1,0,3.00,18.12,84.52,riesgo bajo,False,False,False
6d6157f05d37,HS-100046,Mid-Market,Referral,11377.00,False,2024-08,2024-06,16,99.49,95.21,90.09,57.31,1,0,1.00,80.51,84.57,riesgo bajo,False,False,False
143d4fc0dd50,HS-100289,SMB,Evento,7234.00,False,2024-08,2024-06,22,93.16,71.97,73.76,88.92,1,0,5.00,37.18,84.74,riesgo bajo,False,False,False
3b4b11aa5621,HS-100291,SMB,Referral,2597.00,False,2024-08,2024-06,22,98.46,90.17,38.21,88.92,2,0,5.00,35.73,84.90,riesgo bajo,False,False,False
565904aa901f,HS-100128,Mid-Market,Outbound SDR,23344.00,False,2024-08,2024-06,22,95.90,84.79,79.66,75.15,1,0,4.00,77.44,85.02,riesgo bajo,False,False,False
09a2a58e60b9,HS-100103,SMB,Evento,8977.00,False,2024-08,2024-06,22,98.97,56.07,90.09,86.15,0,0,,0.51,85.21,riesgo bajo,False,False,False
c0d5050c1786,HS-100034,Enterprise,Referral,57400.00,False,2024-08,2024-06,22,96.41,76.75,72.48,86.15,1,0,1.00,90.77,85.81,riesgo bajo,False,False,False
9a903bd17a09,HS-100051,Enterprise,Webinar,75029.00,False,2024-08,2024-06,22,90.43,80.00,66.32,98.54,1,0,,95.56,87.16,riesgo bajo,False,False,False
7a3a0e83d9f6,HS-100504,Mid-Market,Referral,11457.00,False,2024-08,2024-06,22,94.19,91.45,90.09,75.15,1,0,3.00,70.51,87.32,riesgo bajo,False,False,False
25f129ce4fc4,HS-100442,Enterprise,Organic,38877.00,False,2024-08,2024-06,22,99.15,79.15,90.09,78.54,1,0,1.00,99.32,87.61,riesgo bajo,False,False,False
bfcbb37719b9,HS-100330,SMB,Referral,7989.00,False,2024-08,2024-06,22,96.24,71.97,73.42,98.54,0,0,,48.46,88.65,riesgo bajo,False,False,False
e19569d925d2,HS-100606,SMB,Webinar,5803.00,False,2024-08,2024-06,22,99.83,93.33,76.58,78.54,0,0,,39.91,88.66,riesgo bajo,False,False,False
95d506c2c301,HS-100366,SMB,Webinar,8074.00,False,2024-08,2024-06,22,92.99,93.33,90.09,82.54,1,0,5.00,20.26,89.49,riesgo bajo,False,False,False
6de6d67a878e,HS-100098,SMB,Paid Search,7138.00,False,2024-08,2024-06,22,95.73,89.40,73.42,93.31,0,0,,44.02,90.39,riesgo bajo,False,False,False
2c29d4cb2989,HS-100520,SMB,Evento,7873.00,False,2024-08,2024-06,22,93.50,95.81,60.17,98.54,0,0,,52.22,90.47,riesgo bajo,False,False,False
5ff51d984ff6,HS-100541,Enterprise,Partner,58863.00,False,2024-08,2024-06,22,95.21,76.92,90.09,95.85,0,0,,95.38,90.98,riesgo bajo,False,False,False
c906fcd56eec,HS-100125,SMB,Evento,3620.00,False,2024-08,2024-06,22,98.29,95.04,73.76,98.54,0,0,,39.32,94.04,riesgo bajo,False,False,False
0044b4ee820c,HS-100017,SMB,Outbound SDR,2385.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
00a8d71c23f4,HS-100064,SMB,Referral,2888.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
05f6a68d13dc,HS-100294,SMB,Evento,4191.00,True,2023-03,2023-01,2,,,,6.69,0,0,,,,sin historia,False,False,False
0cba696d8c85,HS-100251,SMB,Paid Search,8854.00,False,2024-08,2024-06,2,,,,6.69,2,0,2.00,,,sin historia,False,False,False
1d87384d7c5c,HS-100118,SMB,Evento,8644.00,True,2022-11,2022-09,1,,,,35.00,0,0,,,,sin historia,False,False,False
201dacb5b332,HS-100122,Enterprise,Outbound SDR,32919.00,False,2024-08,2024-06,1,,,,2.08,2,0,3.00,,,sin historia,False,False,False
216e100a95ab,HS-100261,Mid-Market,Webinar,15262.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
289073814fdb,HS-100469,SMB,Outbound SDR,119787.50,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
2f2fd459ddca,HS-100375,SMB,Paid Search,6441.00,True,2024-03,2024-01,2,,,,6.69,0,0,,,,sin historia,False,False,False
368a3f9d6514,HS-100525,Mid-Market,Paid Search,18650.00,False,2024-08,2024-06,2,,,,6.69,1,0,5.00,,,sin historia,False,False,False
3a6d440d0d78,HS-100203,SMB,Paid Search,7384.00,True,2024-04,2024-02,1,,,,2.08,1,0,2.00,,,sin historia,False,False,False
3d464b2bd5fe,HS-100518,Mid-Market,Evento,14752.00,True,2022-10,2022-08,0,,,,12.15,0,0,,,,sin historia,False,False,False
4036aa344034,HS-100149,SMB,Paid Search,2822.00,False,2024-08,2024-06,1,,,,2.08,1,0,3.00,,,sin historia,False,False,False
4241a3ce2f40,HS-100003,Mid-Market,Organic,9869.00,False,2024-08,2024-06,2,,,,6.69,1,1,,,,sin historia,False,False,False
4b4752da4a83,HS-100096,SMB,Evento,4548.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
4bf97be2706d,HS-100369,SMB,Organic,6073.00,False,2024-08,2024-06,2,,,,6.69,1,0,,,,sin historia,False,False,False
523ef10f815e,HS-100077,Mid-Market,Partner,25972.00,True,2024-04,2024-02,2,,,,6.69,1,0,2.00,,,sin historia,False,False,False
53f68810a2c7,HS-100533,Enterprise,Webinar,644965.50,False,2024-08,2024-06,1,,,,2.08,1,0,5.00,,,sin historia,False,False,False
548b90cb0018,HS-100508,Mid-Market,Outbound SDR,17053.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
5d3a54fbe090,HS-100509,Enterprise,Outbound SDR,53101.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
61797f4fd29d,HS-100457,SMB,Outbound SDR,2747.00,True,2023-04,2023-02,2,,,,6.69,0,0,,,,sin historia,False,False,False
644cd69de81c,HS-100266,Mid-Market,Organic,22962.00,False,2024-08,2024-06,1,,,,2.08,1,0,2.00,,,sin historia,False,False,False
651fe741fa3d,HS-100196,SMB,Referral,8099.00,True,2022-07,2022-05,0,,,,12.15,0,0,,,,sin historia,False,False,False
69901e51bc3c,HS-100420,Mid-Market,Outbound SDR,440762.50,True,2024-05,2024-03,2,,,,6.69,0,0,,,,sin historia,False,False,False
6d621ac6bce1,HS-100004,Mid-Market,Outbound SDR,18115.00,False,2024-08,2024-06,2,,,,6.69,1,0,5.00,,,sin historia,False,False,False
6fbc308a9ed5,HS-100476,Enterprise,Evento,73973.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
742b497d49d8,HS-100193,Enterprise,Referral,57593.00,False,2024-08,2024-06,1,,,,2.08,1,0,1.00,,,sin historia,False,False,False
79d3b0680edc,HS-100059,SMB,Organic,7487.00,True,2022-12,2022-10,2,,,,21.62,0,0,,,,sin historia,False,False,False
7c49bd17517b,HS-100021,Mid-Market,Outbound SDR,25635.00,False,2024-08,2024-06,2,,,,6.69,2,0,2.00,,,sin historia,False,False,False
7cf052e41458,HS-100227,Enterprise,Outbound SDR,62345.00,False,2024-08,2024-06,1,,,,2.08,1,0,4.00,,,sin historia,False,False,False
7d7c2ceb2e92,HS-100229,Enterprise,Outbound SDR,387828.00,False,2024-08,2024-06,2,,,,6.69,1,0,5.00,,,sin historia,False,False,False
7df9e48b2cc4,HS-100353,Mid-Market,Referral,186850.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
7ed9ffed0ce9,HS-100020,SMB,Evento,2913.00,True,2022-04,2022-02,0,,,,2.08,0,0,,,,sin historia,False,False,False
7fb38f9e61ff,HS-100562,SMB,Partner,4548.00,True,2023-10,2023-08,1,,,,2.08,2,1,3.00,,,sin historia,False,False,False
809d0342d4ed,HS-100641,SMB,Outbound SDR,40829.50,True,2023-08,2023-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
82912c9a4458,HS-100368,Enterprise,Partner,70514.00,False,2024-08,2024-06,1,,,,2.08,1,0,2.00,,,sin historia,False,False,False
8740e47ba5df,HS-100299,Mid-Market,Referral,12522.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
8aace75b998d,HS-100642,SMB,Organic,7598.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
8dc56996e31a,HS-100029,Mid-Market,Webinar,10929.00,True,2024-01,2023-11,1,,,,2.08,0,0,,,,sin historia,False,False,False
9f0aac78fb2f,HS-100379,Mid-Market,Referral,26555.00,False,2024-08,2024-06,2,,,,6.69,2,0,,,,sin historia,False,False,False
a18e4270c86b,HS-100257,Enterprise,Partner,36743.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
a2b85136e7b2,HS-100195,SMB,Evento,3250.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
a6444ea5d4ad,HS-100452,Mid-Market,Partner,27551.00,False,2024-08,2024-06,2,,,,6.69,1,0,4.00,,,sin historia,False,False,False
a99b55b3b218,HS-100114,Mid-Market,Partner,13147.00,True,2023-10,2023-08,2,,,,6.69,1,0,3.00,,,sin historia,False,False,False
af6b45260c23,HS-100388,SMB,Organic,3181.00,True,2024-05,2024-03,1,,,,2.08,1,0,5.00,,,sin historia,False,False,False
b2f4d7709dc0,HS-100074,Mid-Market,Paid Search,17023.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
b743d34f10a8,HS-100182,SMB,Partner,2562.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
bb332bfd6480,HS-100129,SMB,Paid Search,2211.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
c434d20674b5,HS-100487,SMB,Evento,7101.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
c6699f5bce6f,HS-100212,Mid-Market,Organic,10386.00,True,2022-05,2022-03,0,,,,12.15,0,0,,,,sin historia,False,False,False
c6ddaadf8a3c,HS-100380,SMB,Webinar,2789.00,False,2024-08,2024-06,2,,,,6.69,0,0,,,,sin historia,False,False,False
ccb9abe7b224,HS-100232,SMB,Partner,7271.00,True,2024-06,2024-04,2,,,,6.69,1,0,,,,sin historia,False,False,False
cce4e07ce38c,HS-100438,Mid-Market,Referral,21021.00,False,2024-08,2024-06,2,,,,6.69,2,0,4.00,,,sin historia,False,False,False
d17a1cb67764,HS-100625,Mid-Market,Referral,24503.00,False,2024-08,2024-06,2,,,,6.69,3,0,2.67,,,sin historia,False,False,False
